1.0,233.4,248.2,253.4,247.0,182.4,123.4,101.4,200.4,203.8,254.2,187.8,71.2,242.2,203.8,138.2,83.0,213.4,227.8,253.8,125.4,250.6,127.8,251.0,225.0,254.2,254.2,160.6,183.2,198.8,244.6,192.2,115.0
1.0,196.5,216.25,213.0,177.0,191.0,114.75,191.0,202.0,94.0,245.0,172.5,162.0,190.5,126.0,157.5,92.75,171.0,185.0,156.5,93.75,229.0,200.5,188.0,233.5,241.0,246.0,103.0,148.5,125.25,249.0,174.5,147.5
1.0,99.66666666666667,239.0,207.66666666666666,188.33333333333334,221.33333333333334,116.0,255.0,229.33333333333334,84.33333333333333,199.33333333333334,211.66666666666666,154.0,179.66666666666666,127.0,159.0,89.0,201.66666666666666,177.0,167.0,196.0,230.33333333333334,242.0,208.33333333333334,253.0,201.66666666666666,244.33333333333334,191.0,180.0,169.33333333333334,245.66666666666666,196.0,198.33333333333334
1.0,179.5,207.75,203.0,170.75,190.0,142.25,143.0,210.25,123.0,249.0,189.0,100.0,237.0,159.0,116.5,116.75,154.5,223.75,156.0,130.25,202.0,133.0,218.0,163.5,247.0,242.0,106.0,110.25,183.25,244.0,181.5,146.0
1.0,153.0,189.5,165.0,181.75,153.0,137.75,152.5,199.0,139.0,199.0,160.0,66.0,237.0,187.5,111.0,49.25,151.0,158.25,120.25,102.25,159.75,141.0,210.0,149.75,230.5,214.0,108.5,108.25,159.0,180.5,118.0,126.75
1.0,113.5,234.0,157.0,182.5,170.0,166.0,175.0,218.0,158.0,190.0,223.0,62.0,239.0,190.0,116.0,47.5,158.0,165.5,126.0,88.0,174.0,107.5,186.0,157.0,245.0,237.0,110.0,127.5,135.0,179.0,164.5,117.5
1.0,165.75,199.75,173.0,190.75,181.5,102.5,149.0,201.0,122.0,247.0,187.0,113.0,205.5,158.0,136.5,63.25,156.5,160.0,124.5,131.0,199.0,144.25,218.0,205.5,212.0,246.0,106.5,121.75,130.25,198.0,180.0,145.25
1.0,218.25,176.0,172.75,144.75,143.5,98.25,149.0,186.25,102.25,239.0,169.0,125.25,164.5,153.0,151.75,84.25,113.5,187.75,156.0,171.0,207.0,139.5,186.0,199.5,215.0,245.0,105.5,138.25,166.0,213.0,119.25,145.75
1.0,133.33333333333334,152.66666666666666,187.66666666666666,196.0,140.0,89.0,199.0,187.0,125.33333333333333,244.66666666666666,207.0,120.0,231.0,166.33333333333334,128.66666666666666,46.0,122.0,185.0,123.66666666666667,111.66666666666667,191.0,147.33333333333334,207.66666666666666,186.66666666666666,202.33333333333334,252.33333333333334,75.0,153.66666666666666,143.0,200.33333333333334,133.0,156.0
1.0,154.0,152.66666666666666,187.66666666666666,153.33333333333334,140.66666666666666,89.0,156.33333333333334,187.0,125.33333333333333,246.0,204.33333333333334,120.0,229.66666666666666,167.0,129.33333333333334,48.666666666666664,143.66666666666666,185.0,115.66666666666667,111.33333333333333,195.66666666666666,148.33333333333334,207.66666666666666,188.0,202.33333333333334,252.33333333333334,75.0,137.66666666666666,184.0,201.66666666666666,134.0,156.66666666666666
1.0,143.33333333333334,189.66666666666666,187.66666666666666,153.33333333333334,141.33333333333334,95.0,145.66666666666666,186.66666666666666,165.33333333333334,223.33333333333334,204.33333333333334,120.0,240.33333333333334,167.0,130.33333333333334,47.333333333333336,133.0,173.33333333333334,121.0,151.33333333333334,193.33333333333334,148.66666666666666,166.33333333333334,189.33333333333334,197.66666666666666,247.0,69.66666666666667,119.0,175.0,201.66666666666666,132.66666666666666,150.66666666666666
1.0,228.2,249.0,227.2,250.2,176.0,126.8,114.2,189.0,127.0,251.8,203.4,27.8,235.0,152.2,106.2,107.0,229.0,215.0,177.4,228.8,250.2,190.6,251.0,241.6,255.0,247.8,197.4,122.4,172.6,245.4,210.8,116.4
1.0,93.0,102.5,243.0,171.0,142.0,119.0,111.0,186.0,95.0,244.0,187.0,168.0,221.0,127.0,157.0,85.5,123.0,153.5,111.0,174.0,237.0,235.0,124.0,254.0,166.5,253.0,70.0,148.0,166.0,243.0,132.5,241.0
